
epoch     iter    rate   |  top_cls_loss   reg_loss   |  fuse_cls_loss  reg_loss  |  
-------------------------------------------------------------------------------------
15845.0   15845   0.0500   |   0.00073   0.00997   |   0.00464   0.70243  
15846.0   15846   0.0500   |   0.00080   0.01216   |   0.05845   0.51171  
15847.0   15847   0.0500   |   0.00085   0.01271   |   0.01968   0.42841  
15848.0   15848   0.0500   |   0.00045   0.00369   |   0.01419   0.45861  
15849.0   15849   0.0500   |   0.00071   0.01201   |   0.01022   0.36765  
15850.0   15850   0.0500   |   0.00044   0.00301   |   0.02124   0.44761  
15851.0   15851   0.0500   |   0.00046   0.00280   |   0.06485   0.47677  
15852.0   15852   0.0500   |   0.00077   0.00841   |   0.05392   0.34854  
15853.0   15853   0.0500   |   0.00086   0.00647   |   0.04308   0.38815  
15854.0   15854   0.0500   |   0.00068   0.00797   |   0.09960   0.28917  
15855.0   15855   0.0500   |   0.00061   0.00814   |   0.03923   0.20361  
15856.0   15856   0.0500   |   0.00070   0.00775   |   0.06525   0.92775  
15857.0   15857   0.0500   |   0.00070   0.00653   |   0.03639   0.79031  
15858.0   15858   0.0500   |   0.00071   0.00791   |   0.00683   0.41778  
15859.0   15859   0.0500   |   0.00071   0.02212   |   0.03710   0.22418  
15860.0   15860   0.0500   |   0.00072   0.01175   |   0.01096   0.20265  
15861.0   15861   0.0500   |   0.00073   0.01053   |   0.00984   0.18301  
15862.0   15862   0.0500   |   0.00066   0.00678   |   0.03135   0.34377  
15863.0   15863   0.0500   |   0.00071   0.00830   |   0.01133   0.95502  
15864.0   15864   0.0500   |   0.00059   0.01012   |   0.03480   0.40154  
15865.0   15865   0.0500   |   0.00160   0.02633   |   0.18524   0.74664  
15866.0   15866   0.0500   |   0.00084   0.01239   |   0.03682   0.52356  
15867.0   15867   0.0500   |   0.00067   0.01098   |   0.01059   0.24596  
15868.0   15868   0.0500   |   0.00066   0.01325   |   0.12654   0.43942  
15869.0   15869   0.0500   |   0.00042   0.00976   |   0.01390   0.97600  
15870.0   15870   0.0500   |   0.00073   0.00806   |   0.01869   0.69065  
15871.0   15871   0.0500   |   0.00073   0.01773   |   0.04538   0.71736  
15872.0   15872   0.0500   |   0.00067   0.00954   |   0.01200   0.88885  
15873.0   15873   0.0500   |   0.00088   0.00773   |   0.04681   0.80956  
15874.0   15874   0.0500   |   0.00052   0.00390   |   0.04929   0.36241  
15875.0   15875   0.0500   |   0.00066   0.00645   |   0.10134   0.44901  
15876.0   15876   0.0500   |   0.00085   0.00961   |   0.02260   0.28434  
15877.0   15877   0.0500   |   0.00053   0.00745   |   0.06417   0.44292  
15878.0   15878   0.0500   |   0.00073   0.00936   |   0.00975   0.39961  
15879.0   15879   0.0500   |   0.00079   0.01652   |   0.00816   0.61173  
15880.0   15880   0.0500   |   0.00071   0.00529   |   0.04387   1.12441  
15881.0   15881   0.0500   |   0.00052   0.01689   |   0.10367   0.82143  
15882.0   15882   0.0500   |   0.00076   0.01086   |   0.05055   0.25824  
15883.0   15883   0.0500   |   0.00093   0.01059   |   0.01174   0.49036  
15884.0   15884   0.0500   |   0.00078   0.00686   |   0.01303   0.40149  
15885.0   15885   0.0500   |   0.00078   0.01223   |   0.01304   0.66474  
15886.0   15886   0.0500   |   0.00049   0.01078   |   0.04360   0.61013  
15887.0   15887   0.0500   |   0.00077   0.01042   |   0.00981   0.26990  
15888.0   15888   0.0500   |   0.00052   0.00456   |   0.02457   0.30951  
15889.0   15889   0.0500   |   0.00083   0.01592   |   0.11137   0.35723  
15890.0   15890   0.0500   |   0.00070   0.00291   |   0.01450   0.76362  
15891.0   15891   0.0500   |   0.00071   0.00728   |   0.04212   0.60702  
15892.0   15892   0.0500   |   0.00069   0.01500   |   0.00871   0.64643  
15893.0   15893   0.0500   |   0.00081   0.01098   |   0.01004   0.63182  
15894.0   15894   0.0500   |   0.00043   0.00953   |   0.05331   0.50929  
15895.0   15895   0.0500   |   0.00066   0.00791   |   0.02877   0.24521  
15896.0   15896   0.0500   |   0.00044   0.01121   |   0.03462   0.76449  
15897.0   15897   0.0500   |   0.00083   0.00690   |   0.09412   0.29103  
15898.0   15898   0.0500   |   0.00049   0.00737   |   0.07984   0.68286  
15899.0   15899   0.0500   |   0.00068   0.01162   |   0.00505   0.50401  
15900.0   15900   0.0500   |   0.00071   0.00823   |   0.06501   0.46154  
15901.0   15901   0.0500   |   0.00071   0.00882   |   0.01970   0.28110  
15902.0   15902   0.0500   |   0.00046   0.01072   |   0.06480   0.40686  
15903.0   15903   0.0500   |   0.00075   0.01689   |   0.01406   0.61751  
15904.0   15904   0.0500   |   0.00069   0.00945   |   0.02098   0.69097  
15905.0   15905   0.0500   |   0.00062   0.01275   |   0.03803   0.29844  
15906.0   15906   0.0500   |   0.00046   0.01069   |   0.03489   0.28798  
15907.0   15907   0.0500   |   0.00109   0.01316   |   0.00354   0.51184  
15908.0   15908   0.0500   |   0.00120   0.00612   |   0.02340   0.33016  
15909.0   15909   0.0500   |   0.00113   0.01225   |   0.01292   0.53522  
15910.0   15910   0.0500   |   0.00047   0.00294   |   0.10978   0.29173  
15911.0   15911   0.0500   |   0.00092   0.02172   |   0.01952   0.60448  
15912.0   15912   0.0500   |   0.00065   0.01311   |   0.04385   0.35932  
15913.0   15913   0.0500   |   0.00046   0.00660   |   0.01855   0.20289  
15914.0   15914   0.0500   |   0.00040   0.00994   |   0.00419   0.31351  
15915.0   15915   0.0500   |   0.00076   0.00612   |   0.02674   0.41483  
15916.0   15916   0.0500   |   0.00041   0.00812   |   0.01343   0.27637  
15917.0   15917   0.0500   |   0.00051   0.00817   |   0.03262   0.91987  
15918.0   15918   0.0500   |   0.00042   0.00636   |   0.00552   0.43366  
15919.0   15919   0.0500   |   0.00070   0.00772   |   0.06975   0.51539  
15920.0   15920   0.0500   |   0.00056   0.00318   |   0.02728   0.17431  
15921.0   15921   0.0500   |   0.00081   0.01360   |   0.08253   0.54007  
15922.0   15922   0.0500   |   0.00050   0.00455   |   0.10752   0.54107  
15923.0   15923   0.0500   |   0.00042   0.00148   |   0.02599   0.26974  
15924.0   15924   0.0500   |   0.00054   0.00229   |   0.05248   0.26975  
15925.0   15925   0.0500   |   0.00077   0.01446   |   0.17391   0.58922  
15926.0   15926   0.0500   |   0.00075   0.00737   |   0.11921   0.29780  
15927.0   15927   0.0500   |   0.00040   0.01781   |   0.02022   0.39335  
15928.0   15928   0.0500   |   0.00040   0.01952   |   0.02383   0.52516  
15929.0   15929   0.0500   |   0.00067   0.00637   |   0.01088   0.20349  
15930.0   15930   0.0500   |   0.00085   0.00272   |   0.01738   0.29834  
15931.0   15931   0.0500   |   0.00058   0.02329   |   0.03770   0.76675  
15932.0   15932   0.0500   |   0.00053   0.00510   |   0.01585   0.86517  
15933.0   15933   0.0500   |   0.00077   0.01565   |   0.02909   0.38922  
15934.0   15934   0.0500   |   0.00043   0.00481   |   0.05807   0.25106  
15935.0   15935   0.0500   |   0.00067   0.00880   |   0.04350   0.26671  
15936.0   15936   0.0500   |   0.00050   0.02021   |   0.05202   0.53052  
15937.0   15937   0.0500   |   0.00094   0.01182   |   0.01865   0.21759  
15938.0   15938   0.0500   |   0.00057   0.00763   |   0.06351   0.60274  
15939.0   15939   0.0500   |   0.00054   0.02058   |   0.10801   0.88102  
15940.0   15940   0.0500   |   0.00041   0.03359   |   0.13955   0.41703  
15941.0   15941   0.0500   |   0.00068   0.03088   |   0.00830   0.42217  
15942.0   15942   0.0500   |   0.00073   0.02350   |   0.01948   0.35242  
15943.0   15943   0.0500   |   0.00066   0.01861   |   0.05031   0.55275  
15944.0   15944   0.0500   |   0.00076   0.00329   |   0.01310   0.35515  
15945.0   15945   0.0500   |   0.00074   0.00669   |   0.02002   0.36515  
15946.0   15946   0.0500   |   0.00074   0.00893   |   0.04526   0.25866  
15947.0   15947   0.0500   |   0.00112   0.02643   |   0.12800   0.64777  
15948.0   15948   0.0500   |   0.00084   0.02075   |   0.03043   0.33687  
15949.0   15949   0.0500   |   0.00124   0.02133   |   0.19630   0.50187  
15950.0   15950   0.0500   |   0.00057   0.03063   |   0.05924   0.58781  
15951.0   15951   0.0500   |   0.00051   0.02208   |   0.02745   0.31273  
15952.0   15952   0.0500   |   0.00061   0.01169   |   0.02354   0.29847  
15953.0   15953   0.0500   |   0.00047   0.01213   |   0.03800   0.30584  
15954.0   15954   0.0500   |   0.00073   0.00686   |   0.06138   0.54759  
15955.0   15955   0.0500   |   0.00050   0.00529   |   0.03212   0.29604  
15956.0   15956   0.0500   |   0.00059   0.00283   |   0.09931   0.20453  
15957.0   15957   0.0500   |   0.00073   0.01040   |   0.08044   0.33345  
15958.0   15958   0.0500   |   0.00103   0.03539   |   0.01119   0.32123  
15959.0   15959   0.0500   |   0.00055   0.01850   |   0.01929   0.40058  
15960.0   15960   0.0500   |   0.00056   0.00667   |   0.01015   0.26647  
15961.0   15961   0.0500   |   0.00049   0.00379   |   0.01304   0.18240  
15962.0   15962   0.0500   |   0.00104   0.01930   |   0.00762   0.34127  
15963.0   15963   0.0500   |   0.00074   0.01501   |   0.07303   1.12007  
15964.0   15964   0.0500   |   0.00095   0.01541   |   0.07404   0.43099  
15965.0   15965   0.0500   |   0.00077   0.00608   |   0.07030   0.66017  
15966.0   15966   0.0500   |   0.00044   0.01445   |   0.02112   0.27498  
15967.0   15967   0.0500   |   0.00046   0.01182   |   0.05128   0.37722  
15968.0   15968   0.0500   |   0.00078   0.01507   |   0.02218   0.38536  
15969.0   15969   0.0500   |   0.00074   0.01906   |   0.01158   0.47857  
15970.0   15970   0.0500   |   0.00047   0.01000   |   0.04059   0.41341  
15971.0   15971   0.0500   |   0.00072   0.00706   |   0.01145   0.29966  
15972.0   15972   0.0500   |   0.00076   0.01244   |   0.02074   0.43372  
15973.0   15973   0.0500   |   0.00072   0.00724   |   0.10413   0.39972  
15974.0   15974   0.0500   |   0.00071   0.00611   |   0.03103   0.63493  
15975.0   15975   0.0500   |   0.00051   0.01510   |   0.01635   1.08905  
15976.0   15976   0.0500   |   0.00068   0.01718   |   0.03013   0.39381  
15977.0   15977   0.0500   |   0.00066   0.00509   |   0.02043   0.34783  
15978.0   15978   0.0500   |   0.00038   0.04006   |   0.01169   0.55003  
15979.0   15979   0.0500   |   0.00068   0.00787   |   0.00517   0.22679  
15980.0   15980   0.0500   |   0.00044   0.01501   |   0.01241   0.90829  
15981.0   15981   0.0500   |   0.00073   0.01920   |   0.02395   0.70383  
15982.0   15982   0.0500   |   0.00070   0.01981   |   0.05526   0.43265  
15983.0   15983   0.0500   |   0.00078   0.02986   |   0.05761   0.37800  
15984.0   15984   0.0500   |   0.00056   0.02665   |   0.07092   0.79069  
15985.0   15985   0.0500   |   0.00073   0.01612   |   0.02475   0.33583  
15986.0   15986   0.0500   |   0.00091   0.01222   |   0.04400   0.54544  
15987.0   15987   0.0500   |   0.00038   0.00679   |   0.02790   0.44884  
15988.0   15988   0.0500   |   0.00086   0.00452   |   0.04574   0.68541  
15989.0   15989   0.0500   |   0.00068   0.01741   |   0.00481   0.34276  
15990.0   15990   0.0500   |   0.00071   0.01402   |   0.00462   0.31278  
15991.0   15991   0.0500   |   0.00037   0.00271   |   0.01343   0.45700  
15992.0   15992   0.0500   |   0.00047   0.00622   |   0.02784   0.80731  
15993.0   15993   0.0500   |   0.00085   0.02608   |   0.04780   0.28783  
15994.0   15994   0.0500   |   0.00073   0.02524   |   0.18630   0.68655  
15995.0   15995   0.0500   |   0.00060   0.01163   |   0.12825   1.18373  
15996.0   15996   0.0500   |   0.00051   0.00647   |   0.01763   0.52488  
15997.0   15997   0.0500   |   0.00047   0.00580   |   0.01426   0.41497  
15998.0   15998   0.0500   |   0.00050   0.00671   |   0.01480   0.29823  
15999.0   15999   0.0500   |   0.00084   0.01863   |   0.01721   0.62882  
16000.0   16000   0.0500   |   0.00071   0.01306   |   0.01737   0.23541  
16001.0   16001   0.0500   |   0.00074   0.02447   |   0.00613   0.33652  
16002.0   16002   0.0500   |   0.00079   0.00821   |   0.09792   0.48397  
16003.0   16003   0.0500   |   0.00076   0.01142   |   0.01216   0.32663  
16004.0   16004   0.0500   |   0.00054   0.00228   |   0.08515   0.58251  
16005.0   16005   0.0500   |   0.00082   0.00813   |   0.01746   0.21713  
16006.0   16006   0.0500   |   0.00043   0.01009   |   0.04501   0.34225  
16007.0   16007   0.0500   |   0.00097   0.00953   |   0.01238   0.21969  
16008.0   16008   0.0500   |   0.00054   0.00401   |   0.06764   0.47591  
16009.0   16009   0.0500   |   0.00101   0.01179   |   0.01090   0.48315  
16010.0   16010   0.0500   |   0.00070   0.00987   |   0.00752   0.28024  
16011.0   16011   0.0500   |   0.00069   0.00788   |   0.01547   0.27183  
16012.0   16012   0.0500   |   0.00058   0.02515   |   0.05555   0.77130  
16013.0   16013   0.0500   |   0.00042   0.01007   |   0.00768   0.45397  
16014.0   16014   0.0500   |   0.00077   0.00800   |   0.00893   0.25560  
16015.0   16015   0.0500   |   0.00068   0.01237   |   0.07148   0.23225  
16016.0   16016   0.0500   |   0.00066   0.01129   |   0.04045   0.31700  
16017.0   16017   0.0500   |   0.00073   0.01478   |   0.02178   0.51967  
16018.0   16018   0.0500   |   0.00051   0.00552   |   0.00936   0.24180  
16019.0   16019   0.0500   |   0.00044   0.00820   |   0.06157   0.50254  
16020.0   16020   0.0500   |   0.00068   0.01143   |   0.01926   0.46321  
16021.0   16021   0.0500   |   0.00090   0.01037   |   0.10108   0.52396  
16022.0   16022   0.0500   |   0.00069   0.00613   |   0.00594   0.65279  
16023.0   16023   0.0500   |   0.00048   0.00436   |   0.05737   0.35075  
16024.0   16024   0.0500   |   0.00068   0.00906   |   0.04955   0.30416  
16025.0   16025   0.0500   |   0.00078   0.00474   |   0.00626   0.25332  
16026.0   16026   0.0500   |   0.00044   0.00653   |   0.04189   0.58163  
16027.0   16027   0.0500   |   0.00039   0.01547   |   0.01387   0.67990  
16028.0   16028   0.0500   |   0.00069   0.03006   |   0.04186   0.54790  
16029.0   16029   0.0500   |   0.00058   0.00361   |   0.08795   0.80816  
16030.0   16030   0.0500   |   0.00045   0.00120   |   0.04721   0.51882  
16031.0   16031   0.0500   |   0.00093   0.01399   |   0.00708   0.36335  
16032.0   16032   0.0500   |   0.00070   0.00641   |   0.01115   0.43649  
16033.0   16033   0.0500   |   0.00067   0.00355   |   0.05113   1.04117  
16034.0   16034   0.0500   |   0.00092   0.00787   |   0.00822   0.29830  
16035.0   16035   0.0500   |   0.00052   0.01085   |   0.01416   0.28128  
16036.0   16036   0.0500   |   0.00048   0.01169   |   0.01287   0.23942  
16037.0   16037   0.0500   |   0.00064   0.00418   |   0.00271   0.43713  
16038.0   16038   0.0500   |   0.00042   0.01830   |   0.00941   0.58984  
16039.0   16039   0.0500   |   0.00071   0.00301   |   0.00551   0.44700  
16040.0   16040   0.0500   |   0.00045   0.00985   |   0.01065   0.31919  
16041.0   16041   0.0500   |   0.00065   0.00292   |   0.04773   0.25075  
16042.0   16042   0.0500   |   0.00053   0.00441   |   0.00329   0.31078  
16043.0   16043   0.0500   |   0.00068   0.00660   |   0.01259   0.21130  
16044.0   16044   0.0500   |   0.00053   0.00301   |   0.00300   0.18473  
16045.0   16045   0.0500   |   0.00076   0.00994   |   0.06134   0.36046  
16046.0   16046   0.0500   |   0.00065   0.00866   |   0.08999   0.80809  
16047.0   16047   0.0500   |   0.00059   0.01238   |   0.01076   0.26302  
16048.0   16048   0.0500   |   0.00072   0.00435   |   0.01350   0.42545  
16049.0   16049   0.0500   |   0.00056   0.00563   |   0.00193   0.38575  
16050.0   16050   0.0500   |   0.00041   0.01013   |   0.10538   0.41067  
16051.0   16051   0.0500   |   0.00066   0.01729   |   0.00236   0.35977  
16052.0   16052   0.0500   |   0.00072   0.01260   |   0.00258   0.26337  
16053.0   16053   0.0500   |   0.00080   0.01498   |   0.01344   0.32497  
16054.0   16054   0.0500   |   0.00070   0.00588   |   0.02205   0.23149  
16055.0   16055   0.0500   |   0.00053   0.01447   |   0.01046   0.48423  
16056.0   16056   0.0500   |   0.00044   0.01566   |   0.05975   0.37456  
16057.0   16057   0.0500   |   0.00083   0.01295   |   0.07068   0.56820  
16058.0   16058   0.0500   |   0.00041   0.01301   |   0.01078   0.16436  
16059.0   16059   0.0500   |   0.00067   0.01191   |   0.03262   0.43810  
16060.0   16060   0.0500   |   0.00072   0.00543   |   0.06121   0.41071  
16061.0   16061   0.0500   |   0.00048   0.00699   |   0.04477   0.47943  
16062.0   16062   0.0500   |   0.00074   0.00985   |   0.02781   0.47391  
16063.0   16063   0.0500   |   0.00045   0.00671   |   0.09251   0.33303  
16064.0   16064   0.0500   |   0.00048   0.00699   |   0.03567   0.55761  
16065.0   16065   0.0500   |   0.00071   0.00598   |   0.01144   0.27034  
16066.0   16066   0.0500   |   0.00084   0.01556   |   0.06044   0.49783  
16067.0   16067   0.0500   |   0.00080   0.01681   |   0.03937   0.49134  
16068.0   16068   0.0500   |   0.00045   0.01083   |   0.06425   0.65981  
16069.0   16069   0.0500   |   0.00063   0.01739   |   0.00775   0.86205  
16070.0   16070   0.0500   |   0.00112   0.02724   |   0.00572   0.89829  
16071.0   16071   0.0500   |   0.00072   0.00837   |   0.03903   0.27260  
16072.0   16072   0.0500   |   0.00050   0.00778   |   0.02953   0.45197  
16073.0   16073   0.0500   |   0.00047   0.00757   |   0.00917   0.34254  
16074.0   16074   0.0500   |   0.00108   0.01127   |   0.00979   0.24013  
16075.0   16075   0.0500   |   0.00050   0.00418   |   0.02608   0.42649  
16076.0   16076   0.0500   |   0.00066   0.00718   |   0.04785   0.24639  
16077.0   16077   0.0500   |   0.00063   0.00869   |   0.00624   0.35037  
16078.0   16078   0.0500   |   0.00062   0.01068   |   0.10530   0.95479  
16079.0   16079   0.0500   |   0.00066   0.00604   |   0.01197   0.19908  
16080.0   16080   0.0500   |   0.00069   0.01059   |   0.04123   0.63301  
16081.0   16081   0.0500   |   0.00068   0.00360   |   0.05237   0.49259  
16082.0   16082   0.0500   |   0.00036   0.01148   |   0.14189   0.48505  
16083.0   16083   0.0500   |   0.00066   0.01607   |   0.02542   0.35665  
16084.0   16084   0.0500   |   0.00051   0.00593   |   0.01490   0.40362  
16085.0   16085   0.0500   |   0.00059   0.01707   |   0.00932   0.97928  
16086.0   16086   0.0500   |   0.00080   0.01323   |   0.00641   0.23387  
16087.0   16087   0.0500   |   0.00066   0.01160   |   0.03321   0.36347  
16088.0   16088   0.0500   |   0.00068   0.00574   |   0.01327   0.41108  
16089.0   16089   0.0500   |   0.00036   0.01682   |   0.00553   0.33421  
16090.0   16090   0.0500   |   0.00039   0.00284   |   0.06564   0.41081  
16091.0   16091   0.0500   |   0.00059   0.01847   |   0.06638   0.37664  
16092.0   16092   0.0500   |   0.00076   0.00541   |   0.05008   0.19946  
16093.0   16093   0.0500   |   0.00041   0.00094   |   0.01843   0.58129  
16094.0   16094   0.0500   |   0.00074   0.00869   |   0.00375   0.68230  
16095.0   16095   0.0500   |   0.00041   0.00968   |   0.00643   0.43133  
16096.0   16096   0.0500   |   0.00069   0.01678   |   0.01869   0.76344  
16097.0   16097   0.0500   |   0.00034   0.00726   |   0.06763   0.53017  
16098.0   16098   0.0500   |   0.00069   0.01265   |   0.02266   0.27774  
16099.0   16099   0.0500   |   0.00066   0.00800   |   0.02466   0.36761  
16100.0   16100   0.0500   |   0.00043   0.00334   |   0.15051   0.14220  
16101.0   16101   0.0500   |   0.00105   0.01070   |   0.02645   0.51807  
16102.0   16102   0.0500   |   0.00063   0.02181   |   0.00754   0.43306  
16103.0   16103   0.0500   |   0.00062   0.01093   |   0.03749   0.23019  
16104.0   16104   0.0500   |   0.00069   0.00632   |   0.00417   0.21035  
16105.0   16105   0.0500   |   0.00063   0.00760   |   0.04484   0.39455  
16106.0   16106   0.0500   |   0.00068   0.00438   |   0.00424   0.19241  
16107.0   16107   0.0500   |   0.00065   0.00535   |   0.02555   0.19662  
16108.0   16108   0.0500   |   0.00042   0.01551   |   0.04860   0.24730  
16109.0   16109   0.0500   |   0.00048   0.01386   |   0.10965   0.60772  
16110.0   16110   0.0500   |   0.00073   0.02271   |   0.02089   0.49490  
16111.0   16111   0.0500   |   0.00075   0.01728   |   0.05753   0.28871  
16112.0   16112   0.0500   |   0.00073   0.01252   |   0.05568   0.21482  
16113.0   16113   0.0500   |   0.00041   0.00427   |   0.01603   0.27114  
16114.0   16114   0.0500   |   0.00069   0.01269   |   0.06651   0.95964  
16115.0   16115   0.0500   |   0.00067   0.00140   |   0.03131   0.53120  
16116.0   16116   0.0500   |   0.00089   0.01660   |   0.00561   0.41818  
16117.0   16117   0.0500   |   0.00043   0.01709   |   0.01982   0.37622  
16118.0   16118   0.0500   |   0.00047   0.00933   |   0.12097   0.33219  
16119.0   16119   0.0500   |   0.00057   0.01123   |   0.20705   0.60841  
16120.0   16120   0.0500   |   0.00067   0.00272   |   0.03345   0.31043  
16121.0   16121   0.0500   |   0.00037   0.01110   |   0.02127   0.30143  
16122.0   16122   0.0500   |   0.00039   0.01017   |   0.01936   0.22053  
16123.0   16123   0.0500   |   0.00070   0.00311   |   0.10017   0.19192  
16124.0   16124   0.0500   |   0.00063   0.00463   |   0.00880   0.37559  
16125.0   16125   0.0500   |   0.00068   0.01000   |   0.05177   0.20869  
16126.0   16126   0.0500   |   0.00041   0.00375   |   0.00524   0.13635  
16127.0   16127   0.0500   |   0.00050   0.00982   |   0.04303   0.37382  
16128.0   16128   0.0500   |   0.00074   0.00796   |   0.03604   0.18322  
16129.0   16129   0.0500   |   0.00069   0.00795   |   0.03101   0.23527  
16130.0   16130   0.0500   |   0.00040   0.00436   |   0.10459   0.32984  
16131.0   16131   0.0500   |   0.00069   0.00679   |   0.04801   0.21577  
16132.0   16132   0.0500   |   0.00064   0.00707   |   0.04959   0.25609  
16133.0   16133   0.0500   |   0.00038   0.01019   |   0.03054   0.18294  
16134.0   16134   0.0500   |   0.00072   0.00758   |   0.00609   0.18908  
16135.0   16135   0.0500   |   0.00068   0.00611   |   0.02174   0.20160  
16136.0   16136   0.0500   |   0.00034   0.00954   |   0.13662   0.36270  
16137.0   16137   0.0500   |   0.00070   0.00984   |   0.00935   0.29044  
16138.0   16138   0.0500   |   0.00037   0.01236   |   0.03210   0.33609  
16139.0   16139   0.0500   |   0.00045   0.01292   |   0.01974   0.40947  
16140.0   16140   0.0500   |   0.00066   0.00442   |   0.00822   0.28386  
16141.0   16141   0.0500   |   0.00079   0.00359   |   0.02131   0.18073  
16142.0   16142   0.0500   |   0.00071   0.01673   |   0.02298   0.17302  
16143.0   16143   0.0500   |   0.00044   0.01046   |   0.00797   0.47964  
16144.0   16144   0.0500   |   0.00054   0.01072   |   0.07568   0.25571  
16145.0   16145   0.0500   |   0.00050   0.00399   |   0.02132   0.28639  
16146.0   16146   0.0500   |   0.00067   0.00841   |   0.01295   0.23254  
16147.0   16147   0.0500   |   0.00064   0.01236   |   0.06325   0.22918  
16148.0   16148   0.0500   |   0.00059   0.02589   |   0.01320   0.19732  
16149.0   16149   0.0500   |   0.00035   0.00196   |   0.02167   0.22705  
16150.0   16150   0.0500   |   0.00049   0.00140   |   0.01400   0.21943  
16151.0   16151   0.0500   |   0.00041   0.00214   |   0.01612   0.23123  
16152.0   16152   0.0500   |   0.00065   0.00823   |   0.08706   0.19597  
16153.0   16153   0.0500   |   0.00094   0.00897   |   0.04625   0.30147  
16154.0   16154   0.0500   |   0.00066   0.00935   |   0.01349   0.17030  
16155.0   16155   0.0500   |   0.00037   0.00577   |   0.01427   0.46161  
16156.0   16156   0.0500   |   0.00068   0.01027   |   0.00940   0.32805  
16157.0   16157   0.0500   |   0.00070   0.00908   |   0.03970   0.17236  
16158.0   16158   0.0500   |   0.00039   0.00751   |   0.05928   0.17380  
16159.0   16159   0.0500   |   0.00035   0.00672   |   0.02261   0.19567  
16160.0   16160   0.0500   |   0.00063   0.00805   |   0.00746   0.20958  
16161.0   16161   0.0500   |   0.00063   0.00673   |   0.03544   0.32724  
16162.0   16162   0.0500   |   0.00072   0.01126   |   0.01449   0.27374  
16163.0   16163   0.0500   |   0.00060   0.00811   |   0.01524   0.22712  
16164.0   16164   0.0500   |   0.00032   0.00323   |   0.01275   0.17733  
16165.0   16165   0.0500   |   0.00055   0.00354   |   0.09328   0.19536  
16166.0   16166   0.0500   |   0.00065   0.00447   |   0.03355   0.49314  
16167.0   16167   0.0500   |   0.00068   0.00729   |   0.00701   0.23268  
16168.0   16168   0.0500   |   0.00038   0.01508   |   0.01327   0.42703  
16169.0   16169   0.0500   |   0.00045   0.00846   |   0.03743   0.51726  
16170.0   16170   0.0500   |   0.00041   0.00774   |   0.02525   0.47415  
16171.0   16171   0.0500   |   0.00043   0.00349   |   0.03739   0.28609  
16172.0   16172   0.0500   |   0.00071   0.00710   |   0.03374   0.18726  
16173.0   16173   0.0500   |   0.00045   0.00524   |   0.02017   0.10279  
16174.0   16174   0.0500   |   0.00056   0.02114   |   0.00760   0.64719  
16175.0   16175   0.0500   |   0.00043   0.00292   |   0.01285   0.18249  
16176.0   16176   0.0500   |   0.00039   0.00786   |   0.00863   0.82194  
16177.0   16177   0.0500   |   0.00062   0.00905   |   0.07213   0.49067  
16178.0   16178   0.0500   |   0.00074   0.01319   |   0.00696   0.35220  
16179.0   16179   0.0500   |   0.00078   0.00914   |   0.01066   0.37712  
16180.0   16180   0.0500   |   0.00062   0.01009   |   0.06783   0.27949  
16181.0   16181   0.0500   |   0.00088   0.01593   |   0.12927   0.32691  
16182.0   16182   0.0500   |   0.00077   0.01086   |   0.01437   0.42977  
16183.0   16183   0.0500   |   0.00038   0.00747   |   0.00460   0.61589  
16184.0   16184   0.0500   |   0.00070   0.01057   |   0.00610   0.14467  
16185.0   16185   0.0500   |   0.00110   0.00929   |   0.08944   0.22487  
16186.0   16186   0.0500   |   0.00074   0.00658   |   0.08921   0.09732  
16187.0   16187   0.0500   |   0.00044   0.00592   |   0.01250   0.10290  
16188.0   16188   0.0500   |   0.00063   0.00754   |   0.02854   0.65861  
16189.0   16189   0.0500   |   0.00068   0.00644   |   0.01683   0.35920  
16190.0   16190   0.0500   |   0.00041   0.01064   |   0.04895   0.46048  
16191.0   16191   0.0500   |   0.00065   0.01216   |   0.03475   0.38070  
16192.0   16192   0.0500   |   0.00040   0.00282   |   0.00573   0.30758  
16193.0   16193   0.0500   |   0.00054   0.00224   |   0.00690   0.28317  
16194.0   16194   0.0500   |   0.00075   0.02115   |   0.02974   0.21362  
16195.0   16195   0.0500   |   0.00034   0.00336   |   0.01501   0.25946  
16196.0   16196   0.0500   |   0.00062   0.00781   |   0.00433   0.21655  
16197.0   16197   0.0500   |   0.00042   0.00748   |   0.01697   0.16345  
16198.0   16198   0.0500   |   0.00036   0.01009   |   0.04245   0.48631  
16199.0   16199   0.0500   |   0.00072   0.01273   |   0.00447   0.68900  
16200.0   16200   0.0500   |   0.00055   0.00841   |   0.00277   0.17207  
16201.0   16201   0.0500   |   0.00073   0.00685   |   0.00306   0.22616  
16202.0   16202   0.0500   |   0.00033   0.01567   |   0.00385   0.29300  
16203.0   16203   0.0500   |   0.00061   0.00834   |   0.02106   0.56614  
16204.0   16204   0.0500   |   0.00066   0.00879   |   0.00759   0.40143  
16205.0   16205   0.0500   |   0.00034   0.00735   |   0.00700   0.24361  
16206.0   16206   0.0500   |   0.00059   0.00963   |   0.05393   0.22955  
16207.0   16207   0.0500   |   0.00067   0.00675   |   0.08836   0.36815  
16208.0   16208   0.0500   |   0.00058   0.00902   |   0.02505   0.25643  
16209.0   16209   0.0500   |   0.00063   0.00847   |   0.01304   0.27063  
16210.0   16210   0.0500   |   0.00070   0.00640   |   0.00416   0.53600  
